"","date","dji"
"3308",1909-07-23,93.39
"3309",1909-07-26,94.02
"3310",1909-07-27,94.51
"3311",1909-07-28,94.9
"3312",1909-07-29,95.31
"3313",1909-07-30,96.17
"3314",1909-08-02,97.52
"3315",1909-08-03,98.14
"3316",1909-08-04,98
"3317",1909-08-05,97.07
"3318",1909-08-06,98.3
"3319",1909-08-09,98.37
"3320",1909-08-10,98.37
"3321",1909-08-11,99.02
"3322",1909-08-12,99.11
"3323",1909-08-13,98.85
"3324",1909-08-16,98.35
"3325",1909-08-17,98.91
"3326",1909-08-18,98.14
"3327",1909-08-19,97.71
"3328",1909-08-20,97.5
"3329",1909-08-23,98.89
"3330",1909-08-24,99.06
"3331",1909-08-25,98.51
"3332",1909-08-26,96.3
"3333",1909-08-27,97.18
"3334",1909-08-30,98.32
"3335",1909-08-31,97.9
"3336",1909-09-01,97.5
"3337",1909-09-02,98.12
"3338",1909-09-03,98.47
"3339",1909-09-07,97.41
"3340",1909-09-08,97.05
"3341",1909-09-09,95.86
"3342",1909-09-10,97.22
"3343",1909-09-13,96.17
"3344",1909-09-14,96.93
"3345",1909-09-15,98.29
"3346",1909-09-16,99.06
"3347",1909-09-17,99.16
"3348",1909-09-20,99.73
"3349",1909-09-21,99.92
"3350",1909-09-22,99.13
"3351",1909-09-23,99.08
"3352",1909-09-24,99.17
"3353",1909-09-27,99.32
"3354",1909-09-28,100.12
"3355",1909-09-29,99.94
"3356",1909-09-30,99.55
"3357",1909-10-01,100.36
"3358",1909-10-04,100.19
"3359",1909-10-05,99.02
"3360",1909-10-06,98.73
"3361",1909-10-07,98.88
"3362",1909-10-08,98.07
"3363",1909-10-11,96.95
"3364",1909-10-13,96.79
"3365",1909-10-14,98.06
"3366",1909-10-15,98.57
"3367",1909-10-18,98.78
"3368",1909-10-19,98.15
"3369",1909-10-20,98.02
"3370",1909-10-21,98.11
"3371",1909-10-22,96.82
"3372",1909-10-25,96.83
"3373",1909-10-26,96.21
"3374",1909-10-27,97.04
"3375",1909-10-28,98.03
"3376",1909-10-29,98.97
"3377",1909-11-01,99.44
"3378",1909-11-03,100.23
"3379",1909-11-04,100.44
"3380",1909-11-05,99.8
"3381",1909-11-08,99.41
"3382",1909-11-09,98.67
"3383",1909-11-10,98.78
"3384",1909-11-11,98.77
"3385",1909-11-12,98.77
"3386",1909-11-15,99.31
"3387",1909-11-16,99.21
"3388",1909-11-17,99.53
"3389",1909-11-18,100.34
"3390",1909-11-19,100.53
"3391",1909-11-22,98.98
"3392",1909-11-23,98.35
"3393",1909-11-24,98.03
"3394",1909-11-26,98.73
"3395",1909-11-29,95.89
"3396",1909-11-30,96.02
"3397",1909-12-01,96.88
"3398",1909-12-02,96.66
"3399",1909-12-03,97.46
"3400",1909-12-06,97.52
"3401",1909-12-07,98.28
"3402",1909-12-08,98.13
"3403",1909-12-09,98.69
"3404",1909-12-10,98.41
"3405",1909-12-13,99
"3406",1909-12-14,98.58
"3407",1909-12-15,98.67
"3408",1909-12-16,98.61
"3409",1909-12-17,98.86
"3410",1909-12-20,98.84
"3411",1909-12-21,98.87
"3412",1909-12-22,98.85
"3413",1909-12-23,98.56
"3414",1909-12-24,98.61
"3415",1909-12-27,98.28
"3416",1909-12-28,98.63
"3417",1909-12-29,99.28
"3418",1909-12-30,99.18
"3419",1909-12-31,99.05
"3420",1910-01-03,98.34
"3421",1910-01-04,98.3
"3422",1910-01-05,97.06
"3423",1910-01-06,97.62
"3424",1910-01-07,97.67
"3425",1910-01-10,97.1
"3426",1910-01-11,96.64
"3427",1910-01-12,95.85
"3428",1910-01-13,96.16
"3429",1910-01-14,93.69
"3430",1910-01-17,93.75
"3431",1910-01-18,93.92
"3432",1910-01-19,92.35
"3433",1910-01-20,93.29
"3434",1910-01-21,94.41
"3435",1910-01-24,93.08
"3436",1910-01-25,90.66
"3437",1910-01-26,92.69
"3438",1910-01-27,91.62
"3439",1910-01-28,91.91
"3440",1910-01-31,91.91
"3441",1910-02-01,91.33
"3442",1910-02-02,90.4
"3443",1910-02-03,87.5
"3444",1910-02-04,87.77
"3445",1910-02-07,85.35
"3446",1910-02-08,85.03
"3447",1910-02-09,87.32
"3448",1910-02-10,87.85
"3449",1910-02-11,89.07
"3450",1910-02-14,89.65
"3451",1910-02-15,89.23
"3452",1910-02-16,90.09
"3453",1910-02-17,90.65
"3454",1910-02-18,90.92
"3455",1910-02-21,90.7
"3456",1910-02-23,90.62
"3457",1910-02-24,91.22
"3458",1910-02-25,91.31
"3459",1910-02-28,91.34
"3460",1910-03-01,91.77
"3461",1910-03-02,92.62
"3462",1910-03-03,92.61
"3463",1910-03-04,92.83
"3464",1910-03-07,94.35
"3465",1910-03-08,94.56
"3466",1910-03-09,94.3
"3467",1910-03-10,93.92
"3468",1910-03-11,92.63
"3469",1910-03-14,93.1
"3470",1910-03-15,91.92
"3471",1910-03-16,91.35
"3472",1910-03-17,92.14
"3473",1910-03-18,92.71
"3474",1910-03-21,92.33
"3475",1910-03-22,92.36
"3476",1910-03-23,91.3
"3477",1910-03-24,91.31
"3478",1910-03-28,89.72
"3479",1910-03-29,90.21
"3480",1910-03-30,89.47
"3481",1910-03-31,89.71
"3482",1910-04-01,89.71
"3483",1910-04-04,89.75
"3484",1910-04-05,90.96
"3485",1910-04-06,91.16
"3486",1910-04-07,90.89
"3487",1910-04-08,89.53
"3488",1910-04-11,91.1
"3489",1910-04-12,90.92
"3490",1910-04-13,92.1
"3491",1910-04-14,92.36
"3492",1910-04-15,92.04
"3493",1910-04-18,91.67
"3494",1910-04-19,91.78
"3495",1910-04-20,90.37
"3496",1910-04-21,90.52
"3497",1910-04-22,89.97
"3498",1910-04-25,88.73
"3499",1910-04-26,88.83
"3500",1910-04-27,88.18
"3501",1910-04-28,86.29
"3502",1910-04-29,87.17
"3503",1910-05-02,85.51
"3504",1910-05-03,84.72
"3505",1910-05-04,86.41
"3506",1910-05-05,87.32
"3507",1910-05-06,86.51
"3508",1910-05-09,88.03
"3509",1910-05-10,88.63
"3510",1910-05-11,88.73
"3511",1910-05-12,88.52
"3512",1910-05-13,88.72
"3513",1910-05-16,88.78
"3514",1910-05-17,88.62
"3515",1910-05-18,88.26
"3516",1910-05-19,88.71
"3517",1910-05-20,89.34
"3518",1910-05-23,88.77
"3519",1910-05-24,89.05
"3520",1910-05-25,88.67
"3521",1910-05-26,88.14
"3522",1910-05-27,87.86
"3523",1910-05-31,86.32
"3524",1910-06-01,85.69
"3525",1910-06-02,85.25
"3526",1910-06-03,82.7
"3527",1910-06-06,82.05
"3528",1910-06-07,84.5
"3529",1910-06-08,84.55
"3530",1910-06-09,84.89
"3531",1910-06-10,83.46
"3532",1910-06-13,83.88
"3533",1910-06-14,84.28
"3534",1910-06-15,83.84
"3535",1910-06-16,84.12
"3536",1910-06-17,84.26
"3537",1910-06-20,85.08
"3538",1910-06-21,85.29
"3539",1910-06-22,86.28
"3540",1910-06-23,86.01
"3541",1910-06-24,84.93
"3542",1910-06-27,83.14
"3543",1910-06-28,83.14
"3544",1910-06-29,81.6
"3545",1910-06-30,81.18
"3546",1910-07-01,81.64
"3547",1910-07-05,80.23
"3548",1910-07-06,80.27
"3549",1910-07-07,80.66
"3550",1910-07-08,80.83
"3551",1910-07-11,81.07
"3552",1910-07-12,80.14
"3553",1910-07-13,80.79
"3554",1910-07-14,81.41
"3555",1910-07-15,81.29
"3556",1910-07-18,80.89
"3557",1910-07-19,81.22
"3558",1910-07-20,81.53
"3559",1910-07-21,79.21
"3560",1910-07-22,77.78
"3561",1910-07-25,75.87
"3562",1910-07-26,73.62
"3563",1910-07-27,75.81
"3564",1910-07-28,78.09
"3565",1910-07-29,77.57
"3566",1910-08-01,76.14
"3567",1910-08-02,77.69
"3568",1910-08-03,77.14
"3569",1910-08-04,77.04
"3570",1910-08-05,77.58
"3571",1910-08-08,78.13
"3572",1910-08-09,79.3
"3573",1910-08-10,79.2
"3574",1910-08-11,78.78
"3575",1910-08-12,79.65
"3576",1910-08-15,79.77
"3577",1910-08-16,81.04
"3578",1910-08-17,81.41
"3579",1910-08-18,80.85
"3580",1910-08-19,80.31
"3581",1910-08-22,79.47
"3582",1910-08-23,79.68
"3583",1910-08-24,78.96
"3584",1910-08-25,78.59
"3585",1910-08-26,79.28
"3586",1910-08-29,79.67
"3587",1910-08-30,79.59
"3588",1910-08-31,79.68
"3589",1910-09-01,78.58
"3590",1910-09-02,78.68
"3591",1910-09-06,78.35
"3592",1910-09-07,78.43
"3593",1910-09-08,78.39
"3594",1910-09-09,78.44
"3595",1910-09-12,79.13
"3596",1910-09-13,79.71
"3597",1910-09-14,79.4
"3598",1910-09-15,78.38
"3599",1910-09-16,78.55
"3600",1910-09-19,78.48
"3601",1910-09-20,78.37
"3602",1910-09-21,79.17
"3603",1910-09-22,79.08
"3604",1910-09-23,78.65
"3605",1910-09-26,79.19
"3606",1910-09-27,79.01
"3607",1910-09-28,78.96
"3608",1910-09-29,79.07
"3609",1910-09-30,79.72
"3610",1910-10-03,80.68
"3611",1910-10-04,81.34
"3612",1910-10-05,80.76
"3613",1910-10-06,81.46
"3614",1910-10-07,81.48
"3615",1910-10-10,81.91
"3616",1910-10-11,82.38
"3617",1910-10-13,84.06
"3618",1910-10-14,84.63
"3619",1910-10-17,85.63
"3620",1910-10-18,86.02
"3621",1910-10-19,85.11
"3622",1910-10-20,86
"3623",1910-10-21,85.35
"3624",1910-10-24,85.01
"3625",1910-10-25,84.61
"3626",1910-10-26,84.59
"3627",1910-10-27,85.51
"3628",1910-10-28,85.45
"3629",1910-10-31,84.77
"3630",1910-11-01,85.1
"3631",1910-11-02,85.45
"3632",1910-11-03,85.85
"3633",1910-11-04,85.64
"3634",1910-11-07,85.7
"3635",1910-11-09,84.29
"3636",1910-11-10,83.5
"3637",1910-11-11,83.53
"3638",1910-11-14,84.4
"3639",1910-11-15,84.88
"3640",1910-11-16,85.21
"3641",1910-11-17,84.57
"3642",1910-11-18,85.12
"3643",1910-11-21,84.9
"3644",1910-11-22,84.84
"3645",1910-11-23,85.05
"3646",1910-11-25,85.32
"3647",1910-11-28,83.28
"3648",1910-11-29,83.62
"3649",1910-11-30,82.52
"3650",1910-12-01,81.43
"3651",1910-12-02,80.6
"3652",1910-12-05,81
"3653",1910-12-06,79.68
"3654",1910-12-07,80.46
"3655",1910-12-08,80.5
"3656",1910-12-09,81
"3657",1910-12-12,80.96
"3658",1910-12-13,80.77
"3659",1910-12-14,81.47
"3660",1910-12-15,81.28
"3661",1910-12-16,81.2
"3662",1910-12-19,82.16
"3663",1910-12-20,81.8
"3664",1910-12-21,81.94
"3665",1910-12-22,81.42
"3666",1910-12-23,81.33
"3667",1910-12-27,80.45
"3668",1910-12-28,80.65
"3669",1910-12-29,81.76
"3670",1910-12-30,81.41
"3671",1911-01-03,82.11
"3672",1911-01-04,82.26
"3673",1911-01-05,82.09
"3674",1911-01-06,82.44
"3675",1911-01-09,82.51
"3676",1911-01-10,81.88
"3677",1911-01-11,81.7
"3678",1911-01-12,82.05
"3679",1911-01-13,82.96
"3680",1911-01-16,82.46
"3681",1911-01-17,83.38
"3682",1911-01-18,83.32
"3683",1911-01-19,83.52
"3684",1911-01-20,83.8
"3685",1911-01-23,83.37
"3686",1911-01-24,83.78
"3687",1911-01-25,83.44
"3688",1911-01-26,83.67
"3689",1911-01-27,84.02
"3690",1911-01-30,84.93
"3691",1911-01-31,84.93
"3692",1911-02-01,85.33
"3693",1911-02-02,85.97
"3694",1911-02-03,85.6
"3695",1911-02-06,85.84
"3696",1911-02-07,85.87
"3697",1911-02-08,85.48
"3698",1911-02-09,85.67
"3699",1911-02-10,85.42
"3700",1911-02-14,85.47
"3701",1911-02-15,85.41
"3702",1911-02-16,84.51
"3703",1911-02-17,85.09
"3704",1911-02-20,85.59
"3705",1911-02-21,85.58
"3706",1911-02-23,85.7
"3707",1911-02-24,84.33
"3708",1911-02-27,84.51
"3709",1911-02-28,85.02
"3710",1911-03-01,84.53
"3711",1911-03-02,82.66
"3712",1911-03-03,82.32
"3713",1911-03-06,82.47
"3714",1911-03-07,82.81
"3715",1911-03-08,82.46
"3716",1911-03-09,82.37
"3717",1911-03-10,82.54
"3718",1911-03-13,83
"3719",1911-03-14,83.98
"3720",1911-03-15,84.09
"3721",1911-03-16,83.73
"3722",1911-03-17,83.15
"3723",1911-03-20,84.13
"3724",1911-03-21,84.03
"3725",1911-03-22,83.72
"3726",1911-03-23,83.71
"3727",1911-03-24,83.4
"3728",1911-03-27,83.69
"3729",1911-03-28,84
"3730",1911-03-29,83.58
"3731",1911-03-30,83.86
"3732",1911-03-31,83.27
"3733",1911-04-03,83.33
"3734",1911-04-04,83.32
"3735",1911-04-05,83.02
"3736",1911-04-06,82.93
"3737",1911-04-07,82.89
"3738",1911-04-10,83.08
"3739",1911-04-11,82.82
"3740",1911-04-12,82.89
"3741",1911-04-13,82.81
"3742",1911-04-17,82.56
"3743",1911-04-18,81.56
"3744",1911-04-19,81.91
"3745",1911-04-20,81.86
"3746",1911-04-21,81.84
"3747",1911-04-24,82.12
"3748",1911-04-25,82.2
"3749",1911-04-26,82.32
"3750",1911-04-27,82.45
"3751",1911-04-28,83.31
"3752",1911-05-01,84.14
"3753",1911-05-02,83.69
"3754",1911-05-03,83.87
"3755",1911-05-04,83.16
"3756",1911-05-05,83.15
"3757",1911-05-08,82.88
"3758",1911-05-09,82.85
"3759",1911-05-10,82.6
"3760",1911-05-11,83.04
"3761",1911-05-12,82.92
"3762",1911-05-15,82.71
"3763",1911-05-16,84.63
"3764",1911-05-17,85.41
"3765",1911-05-18,86.17
"3766",1911-05-19,85.78
"3767",1911-05-22,86.32
"3768",1911-05-23,86.25
"3769",1911-05-24,85.78
"3770",1911-05-25,85.62
"3771",1911-05-26,85.94
"3772",1911-05-29,86.4
"3773",1911-05-31,85.55
"3774",1911-06-01,85.79
"3775",1911-06-02,86.17
"3776",1911-06-05,86.35
"3777",1911-06-06,86.25
"3778",1911-06-07,86.5
"3779",1911-06-08,86.31
"3780",1911-06-09,86.02
"3781",1911-06-12,86.7
"3782",1911-06-13,86.94
"3783",1911-06-14,87.02
"3784",1911-06-15,86.63
"3785",1911-06-16,86.61
"3786",1911-06-19,87.06
"3787",1911-06-20,86.62
"3788",1911-06-21,86.61
"3789",1911-06-22,86.14
"3790",1911-06-23,86.33
"3791",1911-06-26,86.38
"3792",1911-06-27,86.36
"3793",1911-06-28,86.06
"3794",1911-06-29,86.32
"3795",1911-06-30,85.98
"3796",1911-07-03,85.64
"3797",1911-07-05,85.28
"3798",1911-07-06,85.8
"3799",1911-07-07,86.22
"3800",1911-07-10,86.28
"3801",1911-07-11,86.38
"3802",1911-07-12,86.17
"3803",1911-07-13,86.22
"3804",1911-07-14,85.98
"3805",1911-07-17,85.72
"3806",1911-07-18,86.37
"3807",1911-07-19,86.44
"3808",1911-07-20,86.33
"3809",1911-07-21,86.47
"3810",1911-07-24,86.22
"3811",1911-07-25,86.19
"3812",1911-07-26,86.26
"3813",1911-07-27,85.92
"3814",1911-07-28,85.73
"3815",1911-07-31,86.02
"3816",1911-08-01,85.47
"3817",1911-08-02,84.8
"3818",1911-08-03,84.4
"3819",1911-08-04,82.95
"3820",1911-08-07,83.15
"3821",1911-08-08,82.53
"3822",1911-08-09,81.85
"3823",1911-08-10,81.43
"3824",1911-08-11,80.71
"3825",1911-08-14,81.31
"3826",1911-08-15,81.28
"3827",1911-08-16,80.18
"3828",1911-08-17,80.05
"3829",1911-08-18,80.86
"3830",1911-08-21,80.51
"3831",1911-08-22,80.64
"3832",1911-08-23,80.55
"3833",1911-08-24,79.73
"3834",1911-08-25,79.13
"3835",1911-08-28,79.31
"3836",1911-08-29,79.13
"3837",1911-08-30,79
"3838",1911-08-31,79.25
"3839",1911-09-01,79.17
"3840",1911-09-05,79.77
"3841",1911-09-06,80.28
"3842",1911-09-07,79.63
"3843",1911-09-08,79.09
"3844",1911-09-11,78.79
"3845",1911-09-12,79.07
"3846",1911-09-13,78.21
"3847",1911-09-14,78.13
"3848",1911-09-15,77.88
"3849",1911-09-18,78.66
"3850",1911-09-19,77.75
"3851",1911-09-20,77.01
"3852",1911-09-21,75.53
"3853",1911-09-22,74.15
"3854",1911-09-25,72.94
"3855",1911-09-26,73.33
"3856",1911-09-27,73.51
"3857",1911-09-28,75.05
"3858",1911-09-29,75.15
"3859",1911-10-02,76.75
"3860",1911-10-03,76.52
"3861",1911-10-04,76.15
"3862",1911-10-05,76.7
"3863",1911-10-06,76.5
"3864",1911-10-09,76.52
"3865",1911-10-10,76.85
"3866",1911-10-11,77.15
"3867",1911-10-13,77.94
"3868",1911-10-16,78.34
"3869",1911-10-17,78.11
"3870",1911-10-18,77.77
"3871",1911-10-19,77.64
"3872",1911-10-20,78.11
"3873",1911-10-23,77.77
"3874",1911-10-24,77.68
"3875",1911-10-25,77.72
"3876",1911-10-26,77.14
"3877",1911-10-27,74.82
"3878",1911-10-30,75.06
"3879",1911-10-31,75.79
"3880",1911-11-01,77.69
"3881",1911-11-02,78.07
"3882",1911-11-03,78.19
"3883",1911-11-06,79
"3884",1911-11-08,78.14
"3885",1911-11-09,80.42
"3886",1911-11-10,81.01
"3887",1911-11-13,79.98
"3888",1911-11-14,79.92
"3889",1911-11-15,79.71
"3890",1911-11-16,79.91
"3891",1911-11-17,81.08
"3892",1911-11-20,80.59
"3893",1911-11-21,81.56
"3894",1911-11-22,81.47
"3895",1911-11-23,81.86
"3896",1911-11-24,81.47
"3897",1911-11-27,81.35
"3898",1911-11-28,81.5
"3899",1911-11-29,80.97
"3900",1911-12-01,80.31
"3901",1911-12-04,80.54
"3902",1911-12-05,80.31
"3903",1911-12-06,79.82
"3904",1911-12-07,79.34
"3905",1911-12-08,79.19
"3906",1911-12-11,80.33
"3907",1911-12-12,80.43
"3908",1911-12-13,81.51
"3909",1911-12-14,81.61
"3910",1911-12-15,81.97
"3911",1911-12-18,81.89
"3912",1911-12-19,82.27
"3913",1911-12-20,82.3
"3914",1911-12-21,82.22
"3915",1911-12-22,82.11
"3916",1911-12-26,82.08
"3917",1911-12-27,81.84
"3918",1911-12-28,81.3
"3919",1911-12-29,81.58
"3920",1912-01-02,82.36
"3921",1912-01-03,82.02
"3922",1912-01-04,82.04
"3923",1912-01-05,81.95
"3924",1912-01-08,82.12
"3925",1912-01-09,81.28
"3926",1912-01-10,81.88
"3927",1912-01-11,81.64
"3928",1912-01-12,82
"3929",1912-01-15,81.48
"3930",1912-01-16,81.63
"3931",1912-01-17,81.68
"3932",1912-01-18,81.59
"3933",1912-01-19,81.96
"3934",1912-01-22,81.98
"3935",1912-01-23,81.88
"3936",1912-01-24,81.73
"3937",1912-01-25,81.84
"3938",1912-01-26,81.8
"3939",1912-01-29,81.27
"3940",1912-01-30,81.27
"3941",1912-01-31,80.19
"3942",1912-02-01,80.5
"3943",1912-02-02,80.51
"3944",1912-02-05,80.33
"3945",1912-02-06,80.46
"3946",1912-02-07,80.62
"3947",1912-02-08,80.8
"3948",1912-02-09,80.67
"3949",1912-02-13,80.64
"3950",1912-02-14,80.83
"3951",1912-02-15,81.06
"3952",1912-02-16,80.75
"3953",1912-02-19,81.05
"3954",1912-02-20,81.15
"3955",1912-02-21,80.78
"3956",1912-02-23,81.27
"3957",1912-02-26,80.98
"3958",1912-02-27,81.04
"3959",1912-02-28,81.57
"3960",1912-02-29,81.4
"3961",1912-03-01,82.07
"3962",1912-03-04,82.6
"3963",1912-03-05,82.83
"3964",1912-03-06,82.65
"3965",1912-03-07,83.38
"3966",1912-03-08,83.5
"3967",1912-03-11,83.13
"3968",1912-03-12,83.47
"3969",1912-03-13,83.96
"3970",1912-03-14,85.12
"3971",1912-03-15,85.15
"3972",1912-03-18,85.35
"3973",1912-03-19,85.52
"3974",1912-03-20,86.57
"3975",1912-03-21,86.92
"3976",1912-03-22,87.6
"3977",1912-03-25,88.54
"3978",1912-03-26,88.62
"3979",1912-03-27,88.48
"3980",1912-03-28,88.09
"3981",1912-03-29,88.23
"3982",1912-04-01,89.05
"3983",1912-04-02,88.82
"3984",1912-04-03,88.78
"3985",1912-04-04,89.52
"3986",1912-04-08,90.21
"3987",1912-04-09,90.7
"3988",1912-04-10,90.27
"3989",1912-04-11,89.9
"3990",1912-04-12,89.18
"3991",1912-04-15,89.71
"3992",1912-04-16,89.22
"3993",1912-04-17,89.31
"3994",1912-04-18,89.22
"3995",1912-04-19,89.16
"3996",1912-04-22,88.72
"3997",1912-04-23,89.58
"3998",1912-04-24,89.37
"3999",1912-04-25,90.43
"4000",1912-04-26,90.93
"4001",1912-04-29,90.46
"4002",1912-04-30,90.3
"4003",1912-05-01,90.33
"4004",1912-05-02,90.4
"4005",1912-05-03,88.96
"4006",1912-05-06,87.59
"4007",1912-05-07,87.68
"4008",1912-05-08,87.86
"4009",1912-05-09,88.41
"4010",1912-05-10,88.97
"4011",1912-05-13,89.53
"4012",1912-05-14,89.83
"4013",1912-05-15,89.58
"4014",1912-05-16,89.23
"4015",1912-05-17,89.35
"4016",1912-05-20,90.34
"4017",1912-05-21,90.48
"4018",1912-05-22,89.97
"4019",1912-05-23,89.77
"4020",1912-05-24,90.25
"4021",1912-05-27,90.01
"4022",1912-05-28,90.15
"4023",1912-05-29,89.53
"4024",1912-05-31,88.01
"4025",1912-06-03,88.59
"4026",1912-06-04,89.29
"4027",1912-06-05,90.42
"4028",1912-06-06,90.67
"4029",1912-06-07,90.37
"4030",1912-06-10,90.55
"4031",1912-06-11,89.85
"4032",1912-06-12,89.94
"4033",1912-06-13,89.95
"4034",1912-06-14,89.4
"4035",1912-06-17,89.79
"4036",1912-06-18,89.7
"4037",1912-06-19,90.07
"4038",1912-06-20,90.87
"4039",1912-06-21,90.76
"4040",1912-06-24,90.06
"4041",1912-06-25,89.86
"4042",1912-06-26,91
"4043",1912-06-27,90.67
"4044",1912-06-28,91.09
"4045",1912-07-01,91.35
"4046",1912-07-02,91.69
"4047",1912-07-03,91.61
"4048",1912-07-05,89.6
"4049",1912-07-08,89.14
"4050",1912-07-09,89.07
"4051",1912-07-10,88.18
"4052",1912-07-11,88.06
"4053",1912-07-12,87.97
"4054",1912-07-15,88.29
"4055",1912-07-16,88.71
"4056",1912-07-17,89.18
"4057",1912-07-18,89.45
"4058",1912-07-19,89.77
"4059",1912-07-22,89.75
"4060",1912-07-23,89.38
"4061",1912-07-24,89.45
"4062",1912-07-25,90
"4063",1912-07-26,89.5
"4064",1912-07-29,88.97
"4065",1912-07-30,89.18
"4066",1912-07-31,89.71
"4067",1912-08-01,90.47
"4068",1912-08-02,90.16
"4069",1912-08-05,90.03
"4070",1912-08-06,89.84
"4071",1912-08-07,90.12
"4072",1912-08-08,90
"4073",1912-08-09,90.19
"4074",1912-08-12,90.72
"4075",1912-08-13,91.33
"4076",1912-08-14,91.78
"4077",1912-08-15,91.3
"4078",1912-08-16,91.4
"4079",1912-08-19,91.23
"4080",1912-08-20,91.7
"4081",1912-08-21,91.62
"4082",1912-08-22,91.11
"4083",1912-08-23,91.34
"4084",1912-08-26,91.54
"4085",1912-08-27,92.06
"4086",1912-08-28,91.66
"4087",1912-08-29,91.63
"4088",1912-08-30,91.57
"4089",1912-09-03,90.62
"4090",1912-09-04,90.76
"4091",1912-09-05,91.33
"4092",1912-09-06,91.18
"4093",1912-09-09,91.21
"4094",1912-09-10,91.13
"4095",1912-09-11,90.38
"4096",1912-09-12,90.53
"4097",1912-09-13,90.52
"4098",1912-09-16,90.67
"4099",1912-09-17,91.55
"4100",1912-09-18,91.65
"4101",1912-09-19,91.66
"4102",1912-09-20,92.27
"4103",1912-09-23,93.08
"4104",1912-09-24,93.43
"4105",1912-09-25,93.38
"4106",1912-09-26,93.42
"4107",1912-09-27,93.61
"4108",1912-09-30,94.15
"4109",1912-10-01,93.9
"4110",1912-10-02,93.5
"4111",1912-10-03,94.12
"4112",1912-10-04,93.7
"4113",1912-10-07,93.93
"4114",1912-10-08,94.12
"4115",1912-10-09,93.68
"4116",1912-10-10,93.94
"4117",1912-10-11,92.62
"4118",1912-10-14,92.4
"4119",1912-10-15,92.73
"4120",1912-10-16,93.7
"4121",1912-10-17,93.52
"4122",1912-10-18,93.61
"4123",1912-10-21,92.31
"4124",1912-10-22,92.41
"4125",1912-10-23,91.6
"4126",1912-10-24,91.58
"4127",1912-10-25,90.91
"4128",1912-10-28,91.44
"4129",1912-10-29,90.35
"4130",1912-10-30,90.41
"4131",1912-10-31,90.71
"4132",1912-11-01,90.51
"4133",1912-11-04,90.29
"4134",1912-11-06,91.94
"4135",1912-11-07,91.67
"4136",1912-11-08,91.31
"4137",1912-11-11,89.58
"4138",1912-11-12,90.1
"4139",1912-11-13,89.96
"4140",1912-11-14,90.4
"4141",1912-11-15,90.09
"4142",1912-11-18,89.97
"4143",1912-11-19,90.05
"4144",1912-11-20,90.3
"4145",1912-11-21,91.43
"4146",1912-11-22,91.01
"4147",1912-11-25,89.87
"4148",1912-11-26,90.34
"4149",1912-11-27,90.62
"4150",1912-11-29,91.26
"4151",1912-12-02,90.85
"4152",1912-12-03,90.36
"4153",1912-12-04,89
"4154",1912-12-05,87.88
"4155",1912-12-06,87.8
"4156",1912-12-09,86.03
"4157",1912-12-10,86.02
"4158",1912-12-11,85.25
"4159",1912-12-12,86.05
"4160",1912-12-13,86.18
"4161",1912-12-16,86.22
"4162",1912-12-17,86.21
"4163",1912-12-18,85.66
"4164",1912-12-19,86.78
"4165",1912-12-20,87.85
"4166",1912-12-23,87.22
"4167",1912-12-24,87.36
"4168",1912-12-26,87.33
"4169",1912-12-27,87.25
"4170",1912-12-30,87.26
"4171",1912-12-31,87.87
"4172",1913-01-02,88.42
"4173",1913-01-03,87.45
"4174",1913-01-06,87.2
"4175",1913-01-07,88.02
"4176",1913-01-08,88.01
"4177",1913-01-09,88.57
"4178",1913-01-10,88.25
"4179",1913-01-13,85.96
"4180",1913-01-14,84.96
"4181",1913-01-15,85.47
"4182",1913-01-16,85.75
"4183",1913-01-17,85.61
